,Age,Weight,Height,Neck,Chest,Abdomen,Hip,Thigh,Knee,Ankle,Biceps,Forearm,Wrist,log_sigma,Intercept
281,0.096963786,-0.037489906,-0.041125715,-0.38650277,0.05217589,0.8102699,-0.30651188,0.37822893,0.055893824,0.10941509,0.4277302,-0.21622461,-2.074355,1.5138725,0.04694057
282,-0.0080126,-0.20247099,-0.027788715,-0.5402517,0.078419186,1.0187352,0.051475216,0.18570998,0.0010297244,0.13219713,-0.018909689,0.93535846,-1.0760728,1.4032991,-0.05543929
283,0.08793757,-0.009975047,-0.13694224,-0.6064949,0.0053381957,0.75133294,-0.34809998,0.40266672,0.13299559,0.2857485,0.29280686,-0.070517495,-1.8280925,1.5179224,0.060386367
284,0.06124924,-0.0802253,-0.18456128,-0.4395252,0.01710993,0.8838883,-0.25110197,0.2594174,0.20164946,0.010917682,0.3535878,0.26181906,-1.5575243,1.4957913,0.23249483
285,0.04914526,-0.052445155,-0.13783629,-0.07689483,-0.0728428,0.9457665,-0.2613104,0.1058097,0.045598634,0.112055115,-0.012693174,0.2031047,-1.4832283,1.4791256,-0.25198677
286,0.084346086,-0.10058096,0.00042261556,-1.0138224,0.03193271,1.0132504,-0.24874893,0.35834113,-0.23217429,0.17090167,0.27332744,0.5090491,-0.96485764,1.403791,0.21556792
287,0.026128944,-0.10522751,-0.097482085,-0.045473102,-0.087945744,1.0407207,-0.108970925,-0.024489095,0.07628988,0.2204659,0.057880007,0.21727377,-1.5592262,1.5074233,-0.32267225
288,0.120005555,-0.05630092,-0.118775554,-0.7618506,0.022700422,0.86248755,-0.2789563,0.24462998,-0.1423667,0.30461475,0.35895136,0.63914955,-1.434571,1.3730739,0.14949512
289,0.07465558,-0.047680665,0.00645525,-0.73020524,-0.069192454,1.0060264,-0.3290953,0.33391237,-0.3655596,-0.039236672,-0.20016749,0.5235677,-0.64264506,1.5574926,-0.23676094
290,0.06628739,-0.056904476,-0.0045658695,-0.69340205,-0.108349964,0.9979395,-0.35690165,0.5665907,-0.15911895,0.024265794,-0.0005322136,0.42592847,-1.062464,1.4775733,-0.33324158
291,0.090430625,-0.024877349,0.03365887,-0.22248892,-0.085620716,0.9772227,-0.46792224,0.38925517,-0.13989404,0.13684686,-0.10969946,0.82195735,-2.3244936,1.427759,-0.16564442
292,0.064332925,-0.1815315,0.035461776,-0.5737636,-0.083291374,0.91023725,0.23487681,0.31119594,-0.44879135,0.7627034,0.29394257,0.5064061,-1.2517992,1.4903791,0.4853142
293,0.1776573,-0.16940275,0.078855276,-0.2015727,0.10718882,0.8397615,-0.033875614,0.3846985,-0.41429758,0.54394686,0.3517272,0.51370794,-2.2739336,1.5331427,0.28651908
294,0.17243777,-0.14047262,0.0613627,-0.13074994,0.11873131,0.78097093,-0.044196542,0.37842387,-0.40235308,0.52278906,0.44362992,0.3865357,-2.2439477,1.5061302,0.11683127
295,0.1678553,-0.16510893,0.038587984,-0.22838207,0.11884824,0.81607705,-0.020492405,0.3922201,-0.308438,0.640985,0.44968516,0.40970907,-1.6045659,1.4936732,-0.06097204
296,0.07307387,-0.07477284,0.018987726,-0.16773383,0.03334366,0.851789,-0.111250296,0.48427162,-0.29684693,-0.04617512,-0.1215885,0.18785302,-1.9190336,1.427767,-0.14715579
297,0.094404526,-0.11034565,-0.025524981,0.045100715,0.017308574,0.86657554,-0.26587945,0.28684875,0.08994943,-0.0022104532,-0.028234452,0.7064656,-1.4930522,1.5551634,-0.080143884
298,0.018576607,-0.10454233,-0.046836887,-0.57598215,-0.022526221,1.0794038,-0.25561735,0.0917234,0.09956744,0.21804643,0.31610984,0.23434451,-0.80751485,1.3663514,0.030042097
299,0.050819978,-0.13499413,0.0013257163,-0.584424,-0.055250086,1.0695289,-0.15511967,0.108615756,-0.07060228,0.095930345,0.5144515,0.36041835,-1.5986683,1.3635583,-0.1750774
300,0.04394135,-0.12561816,-0.027951911,-0.35548255,-0.07020242,0.9992201,-0.113522306,0.108959384,-0.025763143,0.19828987,0.3986029,0.62436247,-1.9713581,1.3966821,-0.15481701
301,0.069902994,-0.027757877,-0.14674903,-0.44901752,-0.19297808,0.9595442,-0.26721442,0.38520747,-0.25787136,0.364539,-0.0638279,0.24564937,-1.18388,1.4791334,0.2436568
302,0.08618742,-0.031860366,-0.14194727,-0.427203,-0.07317865,0.94211924,-0.26308593,0.25996885,-0.22920486,0.5457684,0.020581447,0.20945758,-1.8074732,1.5395995,0.68953794
303,0.028434293,-0.097529486,-0.07184905,-0.78238016,-0.059132017,1.0639462,-0.20784035,0.124699235,0.2728068,-0.27330896,0.15250555,0.4838869,-0.7662083,1.4469823,-0.619255
304,0.058396287,-0.07938896,-0.046359472,-0.5881615,-0.034011528,1.0120862,-0.32067737,0.1486287,0.14026956,-0.12907413,0.40088287,0.49086136,-1.3714021,1.425197,-0.113903485
305,0.053771548,-0.109160766,-0.09663679,-0.7164132,-0.08047442,1.110469,-0.2458337,0.24190444,-0.09206167,0.526786,0.11836467,0.277239,-1.0205739,1.4669111,-0.10052339
306,0.07895967,-0.100382656,-0.021902116,-0.3117544,0.083639815,0.9172265,-0.18671831,0.2559062,-0.115005225,-0.16676047,0.2757514,0.53894603,-2.0531805,1.4225755,0.08659893
307,0.05082768,-0.14805411,-0.06722007,-0.38009676,-0.05336444,1.0313973,-0.060834482,0.13525806,0.28594276,0.2602524,-0.02386425,0.29363245,-0.7931944,1.4534097,0.33309102
308,0.047060836,-0.04699919,-0.0658086,-0.48756778,-0.1413399,1.0258411,-0.33465412,0.21423751,0.052808125,0.29533783,0.23966748,0.34891835,-1.7955767,1.4189641,0.014921099
309,0.06288911,-0.083605975,-0.070428155,-0.41287875,-0.12109849,1.0686253,-0.24978268,0.28740492,-0.029130692,0.48027337,0.13458489,0.24799672,-2.0721004,1.4371296,0.13220759
310,0.08847253,-0.104872964,-0.03192348,-0.37930492,-0.0807177,0.9242534,-0.3123737,0.25321606,0.4867097,0.034853112,0.24927162,0.37064204,-1.0626104,1.42333,0.031492252
311,-0.019902347,-0.11729461,-0.08217759,-0.4580698,-0.020664783,1.0445476,-0.23845455,-0.011080481,-0.16044638,0.23424272,0.27579594,0.48639438,-0.36259586,1.5345367,-0.03863515
312,-0.03196903,-0.14845088,-0.05297088,-0.44813117,0.105836,1.1202791,-0.21207374,0.15262736,0.16599374,0.05509328,-0.42748576,0.762849,-1.8819512,1.5791738,0.007963683
313,-0.03259864,-0.11195381,-0.038138356,-0.32836938,0.04529509,1.0498229,-0.24050263,0.10766957,-0.02503372,0.3001028,-0.45274553,0.82055265,-1.3067707,1.5498921,-0.19714329
314,0.084092714,-0.025841136,-0.26363936,-0.5556431,-0.26954824,0.97606295,-0.38043484,0.215616,0.2152508,0.09946126,0.6739732,0.076321065,-1.1615026,1.3965715,0.25486732
315,0.05055483,-0.0600412,-0.20711346,-0.46839887,-0.14679135,0.9745181,-0.31371745,0.19020608,0.28235364,0.14599988,0.50282365,0.16732472,-1.0862191,1.4133178,0.09087752
316,0.07732708,-0.15247133,0.068077415,-0.4133469,0.19373082,0.8029076,0.09749234,0.2846697,-0.04128312,0.021213654,-0.053702965,0.7079192,-1.8228574,1.4836103,-0.038430467
317,0.054357883,-0.006171327,-0.26440874,-0.60552716,-0.10945734,0.94936955,-0.36225915,0.40612242,-0.37387097,0.08819597,0.105710216,0.13023458,-0.65420663,1.4854532,-0.34516305
318,0.051079366,-0.16438633,0.020867197,-0.5349561,0.0241906,1.0261512,-0.06061527,0.116780564,0.37220308,0.08522731,0.2422365,0.5876099,-1.7613233,1.3907329,0.33774763
319,0.030616824,-0.03911448,-0.20313767,-0.46573144,-0.20778555,1.0910978,-0.34810904,0.14367731,-0.08043421,0.103959,0.21192601,0.20201553,-0.86973864,1.4875369,-0.3200271
320,0.052576475,-0.14874022,-0.08783557,-0.5598698,0.17497693,0.91866076,-0.097299576,0.19280583,0.22526401,0.15819381,0.07136251,0.597342,-1.6693426,1.4224501,0.26197672
321,0.061996892,-0.05050294,0.005159165,-0.3324791,-0.13257553,1.0019103,-0.22233336,0.25133604,-0.27206957,0.15300448,0.13005811,0.13124126,-1.5891299,1.4771553,-0.27600586
322,0.043315038,-0.15390868,-0.11489553,-0.10648271,-0.089694716,0.9888538,-0.08913553,0.15139668,0.13494712,0.28753805,0.46274418,0.37047765,-1.4351887,1.4188854,0.27422383
323,0.055120904,-0.15055977,-0.14004657,-0.11988325,-0.056723442,0.9162883,-0.05810545,0.13259836,0.20538151,0.30115172,0.5010532,0.29525998,-1.2955991,1.4404657,0.54625744
324,0.093515135,-0.04550005,0.012255741,-0.61272556,0.027829893,0.87247217,-0.1492418,0.1996727,0.20031664,-0.12364592,0.0024202242,0.55259067,-1.9117323,1.4286311,-0.046940632
325,0.013431009,-0.167328,-0.046195872,-0.4631572,-0.09567012,1.1357977,-0.22117305,0.18678577,-0.19955157,0.49333623,0.31821755,0.4688475,-0.46905228,1.4892851,-0.010652149
326,0.07568783,-0.023693915,-0.14228274,-0.714319,-0.0051244125,0.86169827,-0.08800185,0.119281486,-0.29900607,0.23097402,0.3776483,0.19600196,-1.7414136,1.400824,-0.078865774
327,0.055301107,-0.13301413,-0.027806971,-0.51721835,0.0074850824,1.0322784,-0.33199984,0.37882343,0.105086654,0.048981242,0.088573635,0.47893372,-0.289771,1.5399606,0.59971035
328,0.0439457,-0.09395733,-0.12781136,-0.5205995,-0.009048717,0.96726245,-0.2963313,0.4947338,-0.16572757,-0.058340207,0.01918489,0.22079901,-0.8217514,1.4549615,-0.07138877
329,0.0565581,-0.11891371,-0.069289,-0.56313205,0.02141171,0.9698522,-0.22098303,0.5666466,-0.094963655,-0.0275657,-0.008258924,0.15452564,-0.53813577,1.431984,0.08023782
330,0.04029484,-0.09039403,0.05013909,-0.21406427,-0.051381804,1.0041212,-0.29823995,0.25649714,0.08939466,0.14036195,0.14732626,0.8260823,-2.3068826,1.42825,-0.56781363
331,0.06910768,-0.12044774,-0.028016202,-0.3693825,-0.08012243,1.0138394,0.013852067,0.055571973,0.09677981,0.028236339,0.11476724,0.52981615,-1.6830215,1.4259595,-0.26008606
332,0.046524003,-0.10816262,-0.11261825,-0.27487043,-0.094829485,1.0155668,-0.07708651,0.075297244,0.04704766,0.11295023,0.09050461,0.5601084,-1.1818955,1.3813313,-0.27513516
333,0.04654465,-0.10249777,-0.01988377,-0.82806903,0.00575886,0.9932826,-0.20709346,0.2655374,0.07097529,0.13156293,0.22282621,0.5883658,-1.2281882,1.4436897,0.17035691
334,0.046124574,-0.11913658,-0.09548148,-0.86208606,0.024284929,0.96395737,-0.2105247,0.18056431,0.39862964,0.10162763,0.3251382,0.46636128,-0.9594271,1.5869969,0.01924439
335,0.052931916,-0.13453844,-0.034848828,-0.44735685,0.068006285,0.9415456,-0.009287443,0.10263577,-0.35886616,0.0025359364,0.43979633,0.23488812,-0.93551534,1.3453766,0.28018725
336,0.09810361,-0.09786585,-0.039980724,-0.59288615,0.047213275,0.9876307,-0.4379138,0.4755605,0.13878904,0.32545573,-0.1034639,0.6740541,-1.5952902,1.543553,-0.32711148
337,0.06669749,-0.06449735,-0.05963459,-0.5168117,0.04689266,0.879401,-0.25310147,0.31600565,-0.060513873,0.17649089,0.08322863,0.5320281,-1.8835299,1.3802439,-0.053473324
338,0.027317801,-0.060380884,-0.12641457,-0.59137833,-0.08452829,0.9861024,-0.2066753,0.13624054,0.081957184,0.0916571,0.23866954,0.20884003,-0.9188915,1.5018516,0.051814485
339,-0.006056187,-0.13651928,0.031415634,-0.44167373,0.019752335,1.0942441,-0.2429176,0.15696457,0.080751956,0.09265204,0.11269281,0.4152869,-0.8587033,1.5258373,-0.33651078
340,0.116792396,-0.114494696,-0.09488865,-0.1819177,0.018023508,0.79754525,-0.08401517,0.28452763,0.026366407,0.25496992,0.16028115,0.53494126,-1.6066657,1.3824443,0.1565896
341,-0.02385891,-0.12415315,0.014977185,-0.44830298,-0.073331565,1.1305953,-0.27898797,0.13286093,0.121815,0.054792114,0.23107141,0.1809423,-1.0301175,1.5034162,-0.15617073
342,-0.018529862,-0.13430282,0.029514922,-0.03985785,-0.06480061,1.0883566,-0.30172014,0.1036542,0.2218973,-0.09577041,0.1414134,0.2694273,-0.94676477,1.4819721,-0.33496583
343,0.09317172,-0.09728325,-0.16345315,-0.555828,0.045732133,0.7846812,-0.1285114,0.17647442,0.12860365,0.18629536,0.30457285,0.56258243,-1.0611185,1.4204363,0.3791549
344,0.096904196,-0.14691798,0.17788231,-0.37337166,0.1058192,0.9027704,0.027090175,0.33183986,-0.10589889,0.38308507,0.15199015,0.3869554,-2.692354,1.5096856,-0.083811365
345,0.07830344,-0.09300126,0.15964581,-0.3301173,0.103551,0.81484306,-0.086587116,0.32765874,-0.21962667,0.47388092,0.047663584,0.39074054,-2.3516226,1.5275456,-0.20851113
346,0.12673168,-0.21678221,0.050870344,-0.19323502,-0.034897238,0.944471,0.13188082,0.45527473,-0.3600148,0.15731983,0.21301253,0.6475307,-1.278627,1.4087313,0.1301303
347,0.06882111,-0.13153169,0.07862312,-0.17774323,-0.025178421,0.90736073,-0.07334277,0.4365026,-0.17750515,0.086250395,-0.100789666,0.3731048,-1.0058658,1.4585354,-0.17372172
348,0.04600826,-0.16050735,-0.029567365,-0.559082,0.119311474,0.9979916,-0.22380102,0.2106019,0.2377142,0.1581292,0.27348423,0.571658,-1.4182727,1.4615324,0.2564944
349,0.05439212,-0.19372213,-0.052881192,-0.47485638,0.16085081,0.9036447,-0.02155542,0.19398068,0.20488232,0.24826695,0.45191523,0.4453329,-1.696508,1.4579816,0.34652135
350,-0.013025419,-0.11793954,-0.12551467,-0.15922676,0.0121461265,1.0079173,-0.36930507,0.27887022,0.24430506,0.47240293,-0.045732968,0.027654901,-0.99712706,1.4695807,0.06936933
351,0.07930442,-0.07119197,-0.092693284,-0.6823509,-0.060478177,0.926336,-0.2126666,0.3716405,-0.08365011,-0.34617782,-0.018998617,0.8338909,-1.4774914,1.4416772,-0.07177829
352,0.010621311,-0.082331896,-0.2301255,-0.4375515,-0.13974224,1.0273468,-0.2716096,0.18889233,0.11205555,0.53495336,0.4142737,-0.006950833,-1.2366252,1.5226833,0.08089565
353,-0.01982534,-0.14863203,-0.11453572,-0.17747778,0.05677736,0.9860876,0.052992687,-0.24826759,0.19595371,0.0038815811,0.17716567,0.67956847,-1.002686,1.4464575,0.1121345
354,0.028129293,-0.100512214,-0.030336473,-0.26770884,0.038871802,0.9048547,0.027875124,-0.14551894,0.22192803,0.20168395,0.31780878,0.4433006,-2.401091,1.4995118,0.0471001
355,0.017303508,-0.060559973,-0.07498766,-0.6179403,-0.10354573,1.0918401,-0.48095965,0.43399614,-0.10755935,-0.025336377,0.026898779,0.33352655,-1.1567819,1.4211649,-0.075140566
356,0.09274877,-0.13292906,-0.12596555,-0.45330426,0.041639667,0.8424908,0.09399041,0.19730672,-0.07450933,0.28134662,0.34891406,0.548909,-1.9876685,1.4721051,0.20020448
357,0.080711246,-0.07281014,-0.019145716,-0.61734384,0.037772413,0.8939023,-0.1869533,0.20709412,0.0014591757,0.20925413,0.32682508,0.349788,-1.9639521,1.4702716,-0.014336806
358,0.10974858,-0.09435375,-0.09267211,-0.48341966,0.040347025,0.8497226,-0.10614672,0.42387888,-0.29692817,0.2553199,0.029589139,0.5215701,-1.210798,1.4221317,0.08201387
359,0.09865411,-0.023616532,-0.022454392,-0.57168067,-0.04768625,0.8632185,-0.21101925,0.3392044,-0.1201255,0.1348029,-0.093122914,0.26401484,-1.6261048,1.4649264,0.01851868
360,0.105612256,-0.024727162,-0.08527292,-0.38623068,-0.09363454,0.90451086,-0.3660402,0.56456316,-0.10796971,-0.025331482,-0.14103617,0.2816607,-1.8732563,1.4742023,-0.109855324
361,0.07569639,-0.09555702,-0.11653386,-0.3919106,-0.11050178,0.91747373,-0.06388171,0.14096138,-0.1260222,0.2881849,0.3183562,0.5851919,-0.9450778,1.4290173,0.14454336
362,0.04251469,0.04555021,-0.24099739,-0.39783213,-0.2006917,1.0036862,-0.4644996,0.1674935,0.21062432,-0.15598062,-0.08754887,0.46018335,-1.998959,1.4816563,-0.27249154
363,0.057308063,-0.05941425,-0.18255895,-0.41745132,0.014453234,0.88151777,-0.3100872,0.11675317,0.37514302,0.15400569,0.1905299,0.5580843,-1.4735554,1.4918293,-0.2796523
364,0.047946047,-0.13662566,-0.033316944,-0.53753495,-0.08223864,0.97823274,0.07018006,0.18084987,-0.06795501,0.18146789,0.24676453,0.40048674,-1.5974448,1.4036666,0.26421043
365,0.047403954,-0.018369012,-0.22859192,-0.4354208,-0.14619641,0.9460319,-0.33542368,0.2241525,-0.054517567,-0.103846036,0.14206713,0.6266523,-0.5178256,1.4588324,0.032005902
366,0.020553082,-0.03421908,-0.24725726,-0.55964386,-0.11480953,1.014327,-0.30101633,0.22620611,-0.27890497,0.013385139,0.12375246,0.43570703,-0.9485259,1.4895742,-0.017206632
367,0.040454164,-0.14876412,-0.033141583,-0.1542498,0.025914947,0.95814216,-0.06666893,0.19616681,0.36886492,-0.028633647,0.21817113,0.1284627,-2.0130236,1.4398301,0.08076661
368,0.03212622,-0.19501965,-0.02612403,0.019571848,0.13220271,0.9294396,-0.2433042,0.18406199,0.42206675,0.19048148,0.48900092,0.3577916,-1.3441013,1.4539022,0.3978644
369,0.03218727,-0.10055682,-0.016978977,-0.67707294,-0.09809445,1.060476,0.033452705,0.02357954,0.07216553,-0.17206207,0.20293827,0.17547315,-0.91837287,1.4357919,-0.30374622
370,0.08225882,-0.09715253,-0.115925945,-0.21775796,0.102868244,0.9488005,-0.3230061,0.38134357,-0.12759016,0.5144141,0.03558394,0.54676527,-2.6755154,1.4890345,0.41661367
371,0.031983074,-0.077359505,-0.14557786,-0.839415,-0.1309405,0.99519867,-0.09906089,0.23622732,-0.011988301,-0.35162216,0.3313082,0.350232,-0.6604448,1.445877,-0.46202487
372,0.12345906,-0.029262153,-0.07099747,-0.45664904,-0.16844499,0.96681494,-0.16221926,0.11696115,-0.48164013,0.39365512,0.30377024,0.6719365,-1.7378623,1.4498655,0.12565526
373,0.05327928,-0.09277192,-0.0747731,-0.57429886,0.07241497,0.98078346,-0.4238617,0.37018138,0.15326843,-0.014959125,0.10959047,0.07308543,-0.39828864,1.4560131,-0.15761888
374,0.020379914,-0.08984213,-0.19844401,-0.66766304,0.046887554,0.92622447,-0.15641128,0.021746539,0.17019701,-0.18175264,0.2616425,0.49450365,-1.0775341,1.4705766,-0.103181414
375,0.07877999,-0.026418656,-0.15030098,-0.50704086,-0.17707057,1.0110682,-0.3058209,0.3383124,-0.18107799,0.431881,0.13399518,0.25119156,-1.5258158,1.4253875,0.11240225
376,0.06997615,-0.060891483,-0.19016305,-0.43957043,-0.14794843,0.9872209,-0.27916563,0.34751126,-0.17364827,0.43767118,0.19669211,0.34065193,-1.604623,1.4365672,-0.18969442
377,0.06308567,-0.043852393,-0.080795884,-0.47048914,-0.032766487,0.8743948,-0.20672995,0.07373127,-0.1733713,0.00064930506,0.3487373,0.35512683,-1.0129933,1.4593583,0.3028335
378,-0.002813276,-0.15332642,-0.07602542,-0.4837474,-0.10225168,1.0984305,-0.061073534,0.05515864,0.10582353,0.04461641,0.41375887,0.24483868,-1.010113,1.4292805,0.02734039
379,0.025756268,-0.07668712,-0.16331789,-0.30414662,-0.025222901,0.93493116,-0.26354942,0.16037893,0.18039684,0.30161723,0.17945811,0.3500747,-1.340779,1.4238068,-0.31283218
380,0.035371244,-0.089904726,-0.20872147,-0.32066393,0.020222515,0.9550944,-0.29830098,0.17998558,0.26182717,0.18658689,0.15004319,0.35108155,-1.2934108,1.419919,-0.11629317
381,0.06923942,-0.13740622,0.13658248,-0.904116,0.12539914,0.9868216,-0.22104032,0.46644247,-0.1553232,-0.010957247,0.20288032,0.24757677,-0.7858798,1.4982002,0.107596196
382,0.025863029,-0.13979769,-0.016064718,-0.6376192,0.07516674,0.9122831,-0.13762122,0.42884797,-0.27353558,0.10861118,-0.008555432,0.605218,-0.46515003,1.4313359,-0.36660078
383,0.09275165,-0.061121475,-0.0441749,-0.584419,-0.07668796,0.8393616,-0.1278425,0.2511601,0.22603273,0.16785519,0.3370173,0.31436768,-1.6671737,1.477001,0.506029
384,0.00063159154,-0.09615871,-0.15214397,-0.23742047,0.036300886,0.9088961,-0.15514313,0.2457475,-0.11330126,0.13900848,-0.1335633,0.52222353,-1.3102536,1.4393924,-0.2833095
385,-0.00086669065,-0.06911163,-0.12018545,-0.32566595,7.716473e-05,0.84513277,-0.22509362,0.38813683,-0.0026484467,0.03756705,-0.20686273,0.7010032,-1.4726793,1.4166105,-0.2517828
386,0.01670467,-0.09989362,-0.19893022,-0.33310363,-0.009007163,0.98302627,-0.26996475,0.24900886,0.24680047,0.005181472,0.005660642,0.5672948,-1.0077082,1.439077,-0.36495134
387,0.094359204,-0.029632354,-0.038830362,-0.7279108,-0.11269939,0.9758386,-0.2675646,0.23127498,-0.4198317,0.2370312,0.3978316,0.40316305,-1.7446696,1.4885143,0.3971459
388,0.051411033,-0.019071987,-0.19466048,-0.64868534,-0.23025405,1.0925106,-0.37900928,0.18792586,0.041702673,0.19461742,0.011725927,0.5950286,-1.5418758,1.4180326,-0.017438482
389,0.04050994,0.05356428,-0.20104988,-0.44516638,-0.24947399,0.9744024,-0.44088447,0.1647044,-0.29264235,-0.11574753,-0.020843623,0.47874668,-0.8800144,1.4648619,0.38294533
390,0.048819255,0.004972398,-0.26180154,-0.7180733,-0.12425734,1.0154114,-0.3843045,0.18136205,-0.015943397,0.026298942,-0.01132592,0.26836327,-0.6915039,1.5051248,0.27497435
391,0.043443166,-0.12027543,0.045575634,-0.45903614,-0.064747244,1.0363995,-0.23382178,0.37347785,-0.19189034,-0.093340255,0.24482337,0.5334951,-1.2123957,1.4394662,-0.4049166
392,0.055705883,-0.08062693,-0.16371816,-0.50850034,0.012022756,0.8993806,-0.18232144,0.25222746,0.18583903,-0.24741223,-0.039980955,0.44721997,-0.6686717,1.4574302,-0.11847615
393,0.0963582,-0.043049414,-0.089849636,-0.46766835,-0.051772714,0.9476127,-0.49302346,0.53342795,-0.06753503,0.19345847,-0.16056927,0.5188969,-1.0721893,1.5055662,0.20517722
394,0.050870646,-0.074783556,-0.14812371,-0.5291124,-0.03442761,0.991002,-0.20761906,0.351549,0.031661943,0.14461647,-0.24982677,0.68101084,-2.0830643,1.472978,-0.008688556
395,0.07126064,-0.067293555,-0.06582892,-0.55534774,0.11903595,0.8530017,-0.46169043,0.35010213,0.10430482,0.156369,0.36601976,0.12722944,-0.6276003,1.3947966,-0.10007273
396,0.022366902,-0.19841883,0.08313602,-0.31750473,-0.0754288,1.0934709,0.034224525,0.13069043,0.18464623,0.085888304,0.16832244,0.5415266,-1.583392,1.5170596,0.24598445
397,0.06352544,-0.128491,0.013079427,-0.100080185,-0.07324414,0.942537,-0.04842415,0.13503724,-0.2818044,0.34446248,0.14320849,0.39948678,-0.98416173,1.5362428,0.011274569
398,0.046190027,-0.09462043,0.029199388,-0.15627515,-0.07636566,1.0160397,-0.24784859,0.11651588,-0.26339233,0.35646316,0.026392339,0.3643752,-0.9331612,1.5483375,-0.3186161
399,0.111744486,-0.17444564,-0.05977583,-0.635953,0.09727285,0.91113716,-0.019896131,0.31741253,0.08916174,0.13785183,0.51927483,0.48069054,-1.2265577,1.3929358,0.34047663
400,0.035246976,-0.041804414,-0.035255592,-0.3671415,-0.0024342434,0.9253115,-0.13682635,0.08203329,-0.08212113,0.12134808,-0.051969014,0.3411996,-1.634718,1.4933473,-0.34549046
401,0.028701482,-0.032147005,-0.0011142395,-0.7404496,0.0048410017,0.91261536,-0.14710948,0.12830533,-0.034015894,0.03671889,-0.015363954,0.30076954,-1.470577,1.5176584,-0.22830048
402,0.06992381,-0.12561665,-0.14512193,-0.4387732,-0.15150887,1.0074297,-0.13719417,0.43885806,-0.08846231,0.14951222,0.2577383,0.5566654,-1.2921305,1.3879997,0.22212411
403,0.0027276643,-0.034013346,-0.08645087,-0.50367194,-0.0077343644,0.9969522,-0.34362867,0.14378686,0.33484775,-0.0149012245,-0.058870323,0.2845874,-1.7528028,1.5167214,-0.27140725
404,0.076608196,-0.04995977,-0.021177132,-0.59866637,-0.0129036065,0.96178544,-0.15923779,0.051522892,-0.3668239,0.1923667,0.25007835,0.45231622,-1.8104059,1.4530998,0.13443589
405,0.049828503,-0.093088046,-0.15616553,-0.5775023,-0.01815277,0.9581936,-0.33457404,0.4378172,-0.3349483,0.3265159,0.4693463,0.3333811,-1.3653581,1.5004007,-0.48870414
406,0.08835332,-0.06571615,0.037397407,-0.5632706,-0.17086944,1.0571598,-0.16374841,0.13996567,-0.2224349,0.5585189,0.09527581,0.43829,-1.7679164,1.4549888,0.2196935
407,0.07082686,-0.10293395,-0.16095142,-0.22019236,-0.0025673574,0.88891774,-0.22070107,0.31105807,0.07473093,-0.3310584,0.07573628,0.61382884,-1.0012531,1.4677761,0.07308607
408,0.041232944,-0.11757665,-0.0022338806,-0.12795395,-0.057309087,0.9697988,-0.1498038,0.26224855,0.0988303,0.17102396,0.31980944,-0.1128181,-1.4241493,1.4264845,-0.3890905
409,0.07669357,-0.061967563,-0.07532073,-0.7005247,0.11790341,0.8719262,-0.35830277,0.3337838,-0.1369715,0.113608174,0.22491929,0.5229599,-1.3967522,1.4809176,0.09278448
410,0.064357564,-0.101818986,-0.062113285,-0.7068602,-0.048578553,0.94122815,-0.06585244,0.26050723,-0.018608455,0.01957592,0.22185022,0.27474737,-1.0413792,1.4430331,-0.17103808
411,0.024833752,-0.117693126,-0.05841393,-0.23495619,-0.012785195,0.9919695,-0.3389885,0.25620288,0.19171122,0.1161002,0.2712997,0.37789854,-1.5530763,1.4600062,0.04722338
412,0.039178632,-0.15873373,0.06209802,-0.41259068,0.001734212,0.89353365,-0.034187462,0.15959327,0.18265413,0.3293471,0.28411242,0.36399588,-0.77475744,1.4543917,-0.07577723
413,0.01639383,-0.17617369,0.0124852015,-0.4132812,-0.08306074,1.0808903,-0.12421766,0.10945676,0.26629254,0.29024953,0.20768136,0.5364689,-0.883708,1.4636891,0.17019212
414,0.015208061,-0.17839642,-0.07197436,-0.2691542,-0.07113376,1.1639467,-0.09303224,0.05473574,0.07070744,0.3173414,0.22889476,0.5792695,-1.1455868,1.4491988,-0.21437922
415,0.050357163,-0.0775929,-0.053382706,-0.2382236,0.04660371,0.87826216,-0.2828851,0.36374915,-0.060426306,0.40828934,-0.17026046,0.60719,-1.7747982,1.4650828,-0.6084632
416,0.067929216,-0.07472551,-0.07610849,-0.60619754,-0.124734305,0.92289716,-0.14947823,0.29873016,-0.17393838,-0.09339748,0.4103849,0.45510262,-1.1560891,1.4511219,0.6132766
417,0.08975755,-0.103930734,0.005046098,-0.5504368,0.013450145,0.9902277,-0.34251973,0.35897708,0.06872615,0.057179715,0.20137478,0.32595956,-1.3785325,1.4522532,0.13299492
418,0.023174252,-0.06840252,-0.12689827,-0.6852138,-0.066872545,0.94395286,-0.26247674,0.24568835,0.17163388,0.090811454,0.2112813,0.5431731,-1.3203653,1.4912305,0.91734767
419,0.059856273,-0.05479228,-0.1600947,-0.2326799,-0.12365227,0.88211036,-0.053379558,0.3079097,-0.100038536,0.060995176,-0.01623464,0.42464918,-1.6183882,1.4540219,-0.36738372
420,0.10797805,-0.06603185,0.030819047,-0.13142654,0.05558297,0.8781641,-0.35705423,0.35954797,0.06954214,0.017546332,-0.052344423,0.26312852,-1.5138663,1.4980041,0.78892446
421,0.06030708,-0.12239738,-0.033553634,-0.38381222,-0.12925354,0.96797734,-0.1666672,0.4393495,0.19228211,-0.042088993,0.07505107,0.45380336,-1.2814182,1.5339642,0.4163234
